1|5|0.7985|0.361306229469|0.77415|0.626509026282
1|10|0.9915|0.140136664389|0.847325|0.409328386673
1|20|0.9915|0.069135309461|0.981775|0.106624130851
1|30|0.9915|0.04014088786|0.993625|0.0570568951477
2|5|0.7934|0.530582502609|0.563875|0.962269467163
2|10|0.9915|0.146441915109|0.854725|0.433056950678
2|20|0.9915|0.0505721650913|0.9433|0.167636359866
2|30|0.9915|0.0194577238335|0.98615|0.0555518538486
3|5|0.8775|0.772557107279|0.457825|1.15337114493
3|10|0.7918|0.393249118988|0.69085|0.651729038492
3|20|0.9911|0.295817876529|0.822175|0.363581424759
3|30|0.9915|0.0235834301141|0.98015|0.075912160293
4|5|0.7248|0.777170042295|0.441975|1.19544857118
4|10|0.7912|0.541457514697|0.650325|0.806519379625
4|20|0.7916|0.308436668869|0.762525|0.417219308285
4|30|0.9621|0.254569763778|0.85275|0.294369129123
