1|5|0.99875|0.00801443072537|0.9984375|0.0109170041513
1|10|0.99875|0.00871548196764|0.998375|0.0111208938365
1|20|0.99875|0.00888086518127|0.9983125|0.0108451329923
1|30|0.99875|0.00774856032424|0.9984375|0.0109901770838
2|5|0.99875|0.00807317611799|0.9983125|0.0113558368543
2|10|0.99875|0.0080124585348|0.9984375|0.0109101051878
2|20|0.999|0.00769074120089|0.9984375|0.0111872842467
2|30|0.999|0.0120809402535|0.998375|0.0108791033852
3|5|0.99875|0.00814753307594|0.99825|0.0116885936247
3|10|0.99875|0.00851511419301|0.9984375|0.0110333472365
3|20|0.999|0.00739067163484|0.9984375|0.0106487358762
3|30|0.99875|0.0117400438163|0.9984375|0.0106327178483
4|5|0.999|0.00853944276981|0.998375|0.0108942246568
4|10|0.99875|0.00850493826378|0.9984375|0.0106935589138
4|20|0.999|0.0129636716894|0.9984375|0.0108045191053
4|30|0.999|0.00768752753672|0.9984375|0.0107818341553
