1|5|0.689333333333|0.460056241508|0.814125|0.329893483246
1|10|0.688833333333|0.475348703393|0.812|0.329740028813
1|20|0.689333333333|0.44549647439|0.814125|0.329077787969
1|30|0.689333333333|0.456991321607|0.814791666667|0.329751257753
2|5|0.688833333333|0.463032123824|0.838708333333|0.308600732555
2|10|0.688833333333|0.452862597114|0.8375|0.310212347507
2|20|0.688833333333|0.453225815146|0.837958333333|0.310875744514
2|30|0.688833333333|0.450948084924|0.837375|0.308253680008
3|5|0.689333333333|0.442228265423|0.837166666667|0.313142918385
3|10|0.689333333333|0.448886184902|0.838208333333|0.308740334839
3|20|0.689333333333|0.451758365742|0.8375|0.311235096902
3|30|0.688833333333|0.463674625823|0.837541666667|0.310667031756
4|5|0.689333333333|0.4728830072|0.834|0.323299620328
4|10|0.688333333333|0.471018752377|0.839166666667|0.306554657701
4|20|0.688833333333|0.474645492136|0.837833333333|0.308939010405
4|30|0.689333333333|0.448485838738|0.837875|0.310120107625
