1|5|0.9985|0.00975895916303|0.998625|0.0100985396606
1|10|0.9985|0.0104611143406|0.997416666667|0.0135880423756
1|20|0.9985|0.0128727494137|0.997291666667|0.0121887608842
1|30|0.999|0.0117497168517|0.997541666667|0.0118494174173
2|5|0.999|0.0121113098183|0.994208333333|0.0206508292975
2|10|0.9985|0.0104804326627|0.995333333333|0.0206531740069
2|20|0.9985|0.00832725974309|0.988083333333|0.176272235954
2|30|0.9985|0.00792087872675|0.992208333333|0.0284464273371
3|5|0.9985|0.0161544226947|0.989208333333|0.0509485923939
3|10|0.999|0.00883266816388|0.985666666667|0.0380131640439
3|20|0.999|0.00873682052828|0.998583333333|0.00869825450476
3|30|0.9985|0.00991957281545|0.998458333333|0.0104758281274
4|5|0.665666666667|0.756484346696|0.995916666667|0.0169803510651
4|10|0.665166666667|0.442419245821|0.787958333333|0.32736727703
4|20|0.9985|0.00972281168527|0.992333333333|0.0257785580091
4|30|0.999|0.00905283118537|0.991458333333|0.0312209518042
