1|5|0.8321|0.257614702896|0.8978|0.169159030804
1|10|0.8332|0.258799943445|0.89595|0.171679225432
1|20|0.8328|0.259988739762|0.895325|0.173405562788
1|30|0.8326|0.260055440103|0.89585|0.172498161348
2|5|0.8326|0.260077408337|0.89435|0.17496778881
2|10|0.831|0.260568988878|0.892925|0.180672157522
2|20|0.8329|0.260698263223|0.89415|0.177513895986
2|30|0.8329|0.259980581517|0.891675|0.177168981484
