1|5|0.99775|0.0117319454746|0.998|0.012798952086
1|10|0.99775|0.0127986038002|0.998|0.0129916579974
1|20|0.99775|0.0121182531073|0.998|0.0126572026688
1|30|0.99775|0.0118474978735|0.9980625|0.0125532796861
2|5|0.9985|0.011912229281|0.9979375|0.0128758573599
2|10|0.99775|0.0137748717078|0.997875|0.0131348535877
2|20|0.99775|0.0127181822031|0.997875|0.0133922332246
2|30|0.9985|0.0127169078689|0.99775|0.0128577230954
3|5|0.99725|0.0155121836089|0.9978125|0.0134139539005
3|10|0.9985|0.0111887910994|0.998|0.0132239339643
3|20|0.9985|0.0117313531416|0.9980625|0.0126702907898
3|30|0.99775|0.0150383424091|0.997875|0.012936164127
4|5|0.9985|0.0123111270279|0.99775|0.0126783976854
4|10|0.99775|0.0143913740961|0.997875|0.0132340013474
4|20|0.9985|0.0140206850089|0.9979375|0.0130076005562
4|30|0.99775|0.0137760038222|0.9979375|0.0130688900801
