1|5|0.8042|0.323960168064|0.795625|0.417920188864
1|10|0.9914|0.0935433381717|0.9214|0.208151034218
1|20|0.9915|0.0408778145328|0.995|0.0493425539222
1|30|0.9915|0.0296381372106|0.996925|0.0300570842453
2|5|0.9906|0.27752674964|0.819575|0.529287121808
2|10|0.9915|0.0868319998131|0.94245|0.195616500797
2|20|0.9915|0.0166347603251|0.9921|0.0372855859075
2|30|0.9915|0.0123460998666|0.996375|0.0173616818263
3|5|0.9913|0.411768050988|0.722175|0.711916881381
3|10|0.9915|0.21209042032|0.853775|0.340990566552
3|20|0.9915|0.0147874451781|0.98905|0.0436281137628
3|30|0.9915|0.015688226394|0.99525|0.0213357882931
4|5|0.7899|0.484540346137|0.6664|0.735067355802
4|10|0.9906|0.167565238122|0.8796|0.362065081764
4|20|0.9915|0.0185943797371|0.98205|0.0704053814101
4|30|0.9915|0.018076457836|0.99565|0.0193999915013
