1|5|0.9867|0.212977135192|0.822575|0.5198726963
1|10|0.9886|0.183757551264|0.924425|0.303917537519
1|20|0.9885|0.184528643705|0.9818|0.164081429789
1|30|0.9911|0.141918560511|0.99145|0.0838567918437
2|5|0.4889|5.36843875156|0.50085|3.67509092402
2|10|0.9911|0.139119109239|0.822575|1.40484336509
2|20|0.9886|0.183572379756|0.965|0.310066610313
2|30|0.9913|0.138776199663|0.9885|0.0973467147266
3|5|0.5864|3.79217131377|0.454775|3.42766206778
3|10|0.9876|0.223896073075|0.71|1.05283242243
3|20|0.9907|0.147759162612|0.89085|1.21893560422
3|30|0.9915|0.135759408205|0.9627|0.412732570762
4|5|0.412|4.01699215752|0.355925|2.43541052096
4|10|0.7609|0.53328147776|0.645375|1.77280236658
4|20|0.9901|0.160621209537|0.874575|1.50622593944
4|30|0.9911|0.142319526702|0.928025|0.915051299853
