1|5|0.8133|0.275351265394|0.896975|0.196283467723
1|10|0.8136|0.295956354759|0.89565|0.194969246205
1|20|0.8057|0.269143184312|0.893175|0.198136033375
1|30|0.8129|0.281727855799|0.8922|0.198646430884
2|5|0.8057|0.297852069056|0.89425|0.20422342461
2|10|0.806|0.295707300696|0.898225|0.194849277262
2|20|0.8057|0.290719731992|0.900175|0.192652481732
2|30|0.8136|0.269717263384|0.89945|0.193522791749
3|5|0.8057|0.314853286853|0.892875|0.207149090331
3|10|0.8057|0.294979919922|0.897125|0.198731076288
3|20|0.806|0.287987535075|0.898275|0.193712515055
3|30|0.8109|0.295475313592|0.898675|0.193322268801
4|5|0.8057|0.288335616932|0.891975|0.205761997232
4|10|0.8231|0.288083248274|0.897|0.199896283351
4|20|0.8057|0.285191094708|0.8957|0.200250851377
4|30|0.7915|0.285858774074|0.897225|0.197695909906
